Index,Word,log freq,nr. of tokens,tokens,word score
654,manuscript,9.785604511879413,2,man_uscript,-18.81945037841797
655,mapmaker,6.473890696352274,2,map_maker,-19.127307891845703
656,marauder,7.113956109566034,3,m_ara_uder,-19.96692657470703
657,marcher,8.099857910737585,2,mar_cher,-20.701244354248047
658,marine,9.184612223403452,1,marine,-17.757102966308594
659,mariner,8.511376306094673,2,mar_iner,-18.667240142822266
660,marketer,6.472346294500901,2,mark_eter,-20.66903686523437
661,marmalade,7.578145472419466,4,m_arm_al_ade,-20.18745803833008
662,married,9.384209641955154,1,married,-15.623573303222656
663,mason,9.228671328660909,2,m_ason,-18.0927734375
664,masseuse,6.573680166960646,3,mas_se_use,-22.200363159179688
665,master,11.14348365603872,1,master,-15.364631652832031
666,mathematician,7.948031990637284,3,mat_hematic_ian,-19.002233505249023
667,mauled,6.385194398997726,3,m_aul_ed,-21.015331268310547
668,meat-eater,0.0,4,meat_-_e_ater,-23.764503479003903
669,meatpacker,6.222576268071369,3,meat_pack_er,-23.63062286376953
670,mechanic,9.916897239446046,3,me_chan_ic,-17.67255210876465
671,medalist,7.060476365999801,2,med_alist,-24.318626403808597
672,mediator,8.499640032168648,2,medi_ator,-20.38858795166016
673,medic,11.482703342780642,2,med_ic,-17.05340576171875
674,medicine,9.857024678125788,3,med_ic_ine,-18.14768409729004
675,memento,8.131236549696116,3,m_ement_o,-19.966278076171875
676,memorized,6.6240652277998935,3,mem_or_ized,-21.048946380615234
677,menaced,6.802394763324311,2,men_aced,-21.892391204833984
678,mentioned,9.818746324081037,1,mentioned,-16.181541442871094
679,mentor,8.460834457746854,2,ment_or,-19.69979476928711
680,mercenary,7.24850407237061,3,mer_c_enary,-18.21128845214844
681,merchant,10.109281465515226,2,mer_chant,-18.154056549072266
682,mesmerized,6.440946540632921,3,mes_mer_ized,-24.27036666870117
683,message,9.939144229744162,1,message,-13.406158447265623
684,messenger,8.425954710981966,2,mess_enger,-18.00562286376953
685,meteorologist,6.9930151229329605,3,met_eor_ologist,-21.879314422607425
686,milkman,6.516193076042964,3,mil_k_man,-20.58433151245117
687,miller,8.461469042643875,2,m_iller,-18.210723876953125
688,milliner,8.044305406990638,2,mill_iner,-23.03868865966797
689,minister,10.596059567720175,2,min_ister,-17.423839569091797
690,minuteman,5.8805329864007,3,min_ut_eman,-20.96326065063477
691,miscreant,7.382746449738912,3,misc_re_ant,-22.905017852783203
692,miser,11.381038433927571,2,m_iser,-19.770679473876957
693,misinformed,6.669498089857879,2,mis_informed,-23.181270599365234
694,misled,7.370860166536716,2,mis_led,-21.570533752441406
695,misplaced,6.6293632534374485,2,mis_placed,-19.648738861083984
696,mispronounced,6.335054251498059,3,mis_pron_ounced,-22.125508308410645
697,mission,10.887810694802113,1,mission,-15.203880310058594
698,missionary,8.382518288089635,2,mission_ary,-19.70085906982422
699,mocked,6.879355804460439,2,m_ocked,-20.106693267822266
700,mogul,7.2115567333138015,3,m_og_ul,-19.30390930175781
701,molded,7.030857476116121,2,m_olded,-21.56194305419922
702,monarch,10.40710727605179,2,mon_arch,-18.012615203857422
703,money,11.14158638334139,1,money,-14.733840942382812
704,mortician,6.720220155135295,2,mort_ician,-21.327281951904297
705,mortified,7.155396301896734,2,mort_ified,-21.12374496459961
706,mother,11.09895428256812,1,mother,-14.21087646484375
707,movie,9.26738211234338,1,movie,-15.23491668701172
708,musician,8.565983355585669,2,mus_ician,-18.51793670654297
709,mystified,6.79794041297493,3,my_st_ified,-20.88457489013672
710,nagged,6.255750041753367,2,n_agged,-21.71944808959961
711,named,9.066700921774572,1,named,-14.802131652832031
712,nanny,7.560601162768557,2,n_anny,-17.944538116455078
713,necklace,7.797291273547472,2,neck_lace,-19.91537475585937
714,negotiator,8.026496938945412,3,neg_oti_ator,-20.507957458496094
715,neighbor,10.545972818293846,3,ne_igh_bor,-19.37458038330078
716,neurologist,7.085064293952548,4,ne_uro_log_ist,-20.538162231445312
717,neuroscientist,6.061456918928017,4,ne_uro_scient_ist,-20.29170227050781
718,newborn,7.709308333385869,2,new_born,-18.15662384033203
719,newcomer,7.8636512654486515,3,new_com_er,-15.922191619873049
720,newsagent,6.415096959171596,2,news_agent,-27.38126373291016
721,niece,8.168486417126681,2,n_iece,-22.342777252197266
722,noble,10.182141493777904,2,nob_le,-22.429615020751957
723,nobleman,7.781973234434385,3,nob_le_man,-25.422332763671875
724,nomad,8.812396905266864,2,nom_ad,-17.863250732421875
725,nominee,7.714231144849085,3,nom_ine_e,-22.651447296142575
726,noticed,8.388222810119277,1,noticed,-14.578742980957031
727,novel,10.790823099954862,2,no_vel,-17.033084869384766
728,novice,8.034955024502159,2,nov_ice,-18.9375
729,nun,11.504288271574564,2,n_un,-18.864635467529297
730,nurse,10.093198407761935,2,n_urse,-18.63943099975586
731,nutritionist,6.582025138892826,2,nutrition_ist,-20.21879196166992
732,obeyed,8.238536930171769,2,ob_eyed,-20.95302963256836
733,octopus,7.68937110752969,2,oct_opus,-17.695762634277344
734,offended,7.841885928984623,2,off_ended,-20.023269653320312
735,offender,9.638935897473202,2,off_ender,-20.0653076171875
736,offer,11.260803567916998,1,offer,-15.330787658691406
737,ogre,8.633374945705647,2,og_re,-20.429664611816406
738,old,11.324823232217248,1,old,-11.810203552246094
739,olympian,6.261491684321042,3,oly_mp_ian,-23.119922637939453
740,operative,8.77307495131822,1,operative,-17.956138610839844
741,operator,9.330963814299922,1,operator,-16.011436462402344
742,opponent,9.484253080341963,2,opp_onent,-18.671098709106445
743,oracle,8.599510233905452,2,or_acle,-18.97380828857422
744,order,11.505679274631255,1,order,-14.324554443359377
745,orderly,7.340186835320115,2,order_ly,-21.725025177001957
746,organized,9.008713664124222,1,organized,-15.348983764648438
747,organizer,7.762170607138205,2,organ_izer,-17.691085815429688
748,ornament,9.933531673884504,2,orn_ament,-21.016082763671875
749,orphan,9.348013177101256,2,orph_an,-20.102378845214844
750,orthodontist,6.300785794663244,4,orth_od_ont_ist,-26.060131072998047
751,ousted,6.548219102762372,2,oust_ed,-23.428810119628903
752,outraged,6.765038976780541,2,out_raged,-18.293048858642575
753,outsider,8.498621805830801,2,outs_ider,-17.630340576171875
754,overheard,7.636269603379373,2,over_heard,-18.230396270751957
755,overseer,8.43076346341785,3,over_se_er,-20.659103393554688
756,overwhelmed,7.044905117129371,3,over_whel_med,-18.818272590637207
757,owner,10.919750308187211,1,owner,-15.455726623535156
758,pacifist,7.556427969440253,3,pac_if_ist,-19.837791442871094
759,package,8.896861744480391,1,package,-11.113166809082031
760,packed,7.305860032684009,1,packed,-16.91912078857422
761,packrat,6.289715570908998,2,pack_rat,-20.05210876464844
762,page,10.732912351388622,1,page,-12.0635986328125
763,paid,10.387702224875827,1,paid,-14.813362121582031
764,painter,8.823647949191303,2,pain_ter,-18.322040557861328
765,painting,9.599133945796376,2,pain_ting,-17.139259338378906
766,pair,10.248034245674877,1,pair,-15.068748474121094
767,pampered,6.670766320845874,3,p_am_pered,-21.258655548095703
768,panelist,6.023447592961033,2,panel_ist,-17.012638092041016
769,paparazzi,5.817111159963204,5,p_ap_ar_azz_i,-19.884855270385746
770,paper,11.275416726651242,1,paper,-14.370452880859377
771,paramedic,6.620073206530356,3,par_amed_ic,-21.728954315185547
772,pardoned,7.317876198626496,2,pard_oned,-26.53557586669922
773,parent,11.185462522506604,1,parent,-14.659706115722656
774,parishioner,7.7406644019172415,4,par_ish_ion_er,-22.73334503173828
775,participant,9.34233308143468,2,particip_ant,-17.107624053955078
776,partner,10.602964656790943,2,part_ner,-16.209022521972656
777,password,7.698936199813447,1,password,-14.415489196777344
778,pastor,10.29630636560997,2,past_or,-16.542598724365234
779,pathologist,7.282073658093465,2,path_ologist,-23.43952178955078
780,patient,11.11489266867936,1,patient,-15.92536163330078
781,patriot,9.922554615253354,2,pat_riot,-16.944305419921875
782,patrolman,5.726847747587197,3,pat_rol_man,-20.094463348388672
783,patron,10.64444823000508,2,pat_ron,-17.29424285888672
784,peddler,7.4815557019095165,3,p_edd_ler,-19.643749237060547
785,peeved,6.095824562432225,2,pee_ved,-22.86441802978516
786,percussionist,6.318968113746434,3,per_cussion_ist,-21.739967346191406
787,performer,8.007700012884026,2,per_former,-17.26885986328125
788,person,12.264935716726947,1,person,-14.343269348144531
789,personal,10.844685508116385,1,personal,-14.430923461914062
790,persuaded,6.78897174299217,3,pers_u_aded,-23.531354904174805
791,pessimist,8.057694194815587,3,p_essim_ist,-20.107540130615234
792,pestered,6.698268054115413,3,p_est_ered,-24.528488159179688
793,petrified,6.778784897685177,2,pet_rified,-21.5670166015625
794,pharmacist,7.176254532017144,3,ph_arm_acist,-20.532886505126957
795,philosopher,9.610323816515107,3,phil_os_opher,-18.08148002624512
796,phoned,5.683579767338681,2,ph_oned,-21.209232330322266
797,photograph,9.905784911584812,2,phot_ograph,-13.95096206665039
798,photographer,7.61085279039525,2,phot_ographer,-14.926925659179688
799,physicist,7.459914766241105,2,phys_icist,-19.176414489746094
800,picture,10.566407457475975,1,picture,-12.37700653076172
801,pill,10.890497664622936,1,pill,-18.234962463378903
802,pilot,9.60481193860948,2,p_ilot,-16.444393157958984
803,pine,10.604057118911712,1,pine,-18.08851623535156
804,pipe,10.854063762376834,1,pipe,-15.573753356933594
805,pitcher,8.24564690087386,2,pit_cher,-19.57284927368164
806,pixie,7.238496840894365,2,p_ixie,-18.629779815673828
807,placated,6.255750041753367,3,pl_ac_ated,-27.062774658203125
808,placed,8.589327789175437,1,placed,-16.26116943359375
809,plagiarist,7.154615356913663,4,pl_ag_iar_ist,-23.483986854553223
810,plaintiff,9.9493209688793,3,pl_aint_iff,-19.72109031677246
811,planner,7.518607216815252,2,plan_ner,-18.335182189941406
812,plant,11.699297142275542,1,plant,-16.044815063476562
813,playboy,6.855408798609928,2,play_boy,-16.85824203491211
814,player,9.14889040965996,1,player,-13.734878540039062
815,playwright,7.64826303090192,2,play_wright,-18.785202026367188
816,plumber,7.687538766201629,2,pl_umber,-19.793746948242188
817,poem,10.282848218558184,2,po_em,-18.794193267822266
818,poet,11.495565651573177,2,po_et,-18.4718017578125
819,poker,8.309676895987726,2,p_oker,-16.810436248779297
820,police,10.149096848566002,1,police,-13.381591796875
821,policeman,7.23561914106675,3,p_olic_eman,-19.150365829467773
822,policewoman,5.971261839790462,4,p_olic_ew_oman,-23.572975158691406
823,politician,9.02653771890043,2,polit_ician,-19.992206573486328
824,pollster,6.35088571671474,2,poll_ster,-17.788272857666016
825,pop,12.504449820928471,1,pop,-13.922119140625
826,portrayed,6.779921907472252,3,port_ray_ed,-19.280668258666992
827,posed,7.529406457837013,1,posed,-19.2801513671875
828,postal,8.308199063206446,2,post_al,-17.044269561767578
829,postman,7.4318919168078,2,post_man,-18.59956359863281
830,potter,9.235423152343646,2,pot_ter,-17.880382537841797
831,praised,7.362645270417825,2,p_raised,-20.589527130126957
832,prankster,6.54534966033442,3,pr_ank_ster,-20.7774658203125
833,preacher,8.896451207355227,2,pre_acher,-19.36689758300781
834,prejudiced,7.492760300922379,3,pre_jud_iced,-21.961463928222656
835,prepared,9.338293736286644,2,pre_pared,-16.542423248291016
836,presented,9.392411897514927,2,present_ed,-13.830982208251951
837,president,10.209169157096309,1,president,-13.490692138671877
838,president's,4.672828834461906,2,president_'s,-17.80617904663086
839,pressed,7.742835955430749,1,pressed,-17.76123809814453
840,priest,10.612212763059391,2,pri_est,-18.71051788330078
841,prima,10.98781496309287,2,pr_ima,-18.36836242675781
842,principal,10.431229288678432,3,pr_inc_ipal,-17.222087860107422
843,prison,10.922226563621058,1,prison,-15.242477416992188
844,prisoner,9.9167985665958,2,prison_er,-16.94110870361328
845,prize,9.632138041371906,2,pri_ze,-17.884044647216797
846,prodigy,7.163946684342547,2,pro_digy,-18.231395721435547
847,producer,9.543521484499182,2,produ_cer,-15.460493087768556
848,professional,9.664532150174582,1,professional,-14.564544677734377
849,professor,9.619797501353885,2,prof_essor,-15.566471099853516
850,profit,11.167190461069833,1,profit,-14.89470672607422
851,program,11.28115732861339,1,program,-13.93535614013672
852,programmer,7.120444372392488,2,program_mer,-17.139633178710938
853,project,10.995511519127382,1,project,-13.723381042480469
854,promised,8.463581421967588,2,prom_ised,-17.580631256103516
855,promoted,7.764296006450518,2,prom_oted,-15.76689910888672
856,proofreader,6.710523109452428,2,proof_reader,-20.583839416503903
857,property,10.98849099279632,1,property,-14.74724578857422
858,prostitute,8.633196867172543,3,pro_st_itute,-19.38312149047852
859,protagonist,8.200562797008564,2,prot_agonist,-19.759464263916016
860,protected,8.99255742690407,1,protected,-12.962043762207031
861,protestor,6.899723107284872,3,pro_test_or,-19.90701675415039
862,provided,9.5642314445383,1,provided,-13.307540893554688
863,provoked,6.992096427415888,2,prov_oked,-20.46652030944824
864,provost,8.266164436612492,2,prov_ost,-19.53206443786621
865,psychiatrist,7.496097345175956,3,psych_iat_rist,-20.39071655273437
866,psychic,8.243282523048375,2,psych_ic,-17.03430938720703
867,psychologist,8.17188200612782,2,psych_ologist,-18.6593017578125
868,pulled,7.285506548522785,2,pull_ed,-15.662628173828123
869,pullover,6.669498089857879,2,pull_over,-18.191791534423828
870,punched,7.428333194190806,2,pun_ched,-18.53845596313477
871,purchased,8.431417414394833,3,p_urch_ased,-17.920316696166992
872,pursued,8.354674261918463,3,p_urs_ued,-19.308109283447266
873,pushed,6.889591308354466,2,p_ushed,-17.76183319091797
874,puzzled,7.161622002939187,3,p_uzz_led,-20.06602096557617
875,pyromaniac,6.612041034833092,4,py_rom_ani_ac,-21.931060791015625
876,quack,8.938137870372788,2,qu_ack,-19.407974243164062
877,quarterback,7.55171221535131,2,quarter_back,-19.61534118652344
878,question,11.42720416456475,1,question,-13.248283386230469
879,questioned,8.879193928110318,2,quest_ioned,-18.743549346923828
880,quieted,6.418364935936212,2,quiet_ed,-21.20444869995117
881,quoted,8.423321975806166,2,qu_oted,-17.348602294921875
882,rabble-rouser,0.0,5,rab_ble_-_rou_ser,-23.99124526977539
883,raider,6.871091294610546,2,ra_ider,-19.695899963378903
884,raised,9.308555419473135,1,raised,-15.666877746582031
885,ran,12.634202294821293,1,ran,-17.03058624267578
886,rancher,8.747510946478448,3,r_anc_her,-21.93441772460937
887,rated,7.502738210754851,1,rated,-16.55060577392578
888,reached,9.406729185981574,2,re_ached,-17.692020416259766
889,reassured,6.35088571671474,3,re_ass_ured,-20.86310195922852
890,rebel,10.710454369295531,2,re_bel,-17.35308074951172
891,rebuked,6.735780014242327,2,reb_uked,-21.53253936767578
892,received,10.02857716337495,1,received,-13.724685668945312
893,receptionist,6.637258031284457,3,re_ception_ist,-19.58508682250977
894,recharged,6.282266746896006,2,re_charged,-19.73315048217773
895,recited,7.323170717943469,2,rec_ited,-21.30864715576172
896,recluse,7.684783943522785,3,re_cl_use,-20.39398956298828
897,recruited,6.642486801367256,3,rec_ru_ited,-21.329757690429688
898,redecorated,6.18826412308259,4,red_ec_or_ated,-21.083080291748047
899,refugee,8.846640813100485,3,ref_uge_e,-16.636014938354492
900,reimbursed,6.507277712385012,3,re_imb_ursed,-21.213459014892575
901,relative,9.851615143125416,1,relative,-15.457550048828123
902,relaxed,7.719573989259581,3,rel_ax_ed,-16.22301483154297
903,released,9.07096335550754,1,released,-13.066909790039062
904,relieved,7.682021510826875,2,rel_ieved,-19.538787841796875
905,remedy,9.513477398982824,3,re_med_y,-18.728076934814453
906,repaired,7.424761761823209,2,rep_aired,-20.426101684570312
907,repairman,6.037870919922137,2,repair_man,-18.686569213867188
908,reporter,8.450839690866216,2,re_porter,-16.230640411376953
909,representative,9.986955157777391,2,represent_ative,-15.412464141845703
910,reprimanded,6.533788837933344,3,re_prim_anded,-20.855697631835938
911,reproached,6.634633357861686,3,re_pro_ached,-24.21744155883789
912,repulsed,6.93828448401696,3,rep_uls_ed,-20.85416030883789
913,requested,8.499843553081124,2,request_ed,-16.92657470703125
914,rescheduled,5.438079308923196,3,res_ched_uled,-21.830886840820312
915,rescued,7.172424577124845,3,res_c_ued,-20.895671844482425
916,researcher,8.628734566149145,4,re_se_ar_cher,-18.14016532897949
917,respected,8.401557847817314,1,respected,-16.06468963623047
918,restrained,7.686162303492906,2,rest_rained,-20.270286560058597
919,resuscitated,6.440946540632921,3,res_usc_itated,-26.058513641357425
920,retailer,7.912056888179006,3,ret_ail_er,-17.181659698486328
921,revered,6.879355804460439,2,re_vered,-19.09622573852539
922,reviewer,7.600902459542082,2,review_er,-21.04771041870117
923,revised,7.761744984658913,2,re_vised,-16.756980895996094
924,revived,7.929846429742503,2,rev_ived,-18.82060432434082
925,rewarded,7.738923757439457,3,re_ward_ed,-21.222309112548828
926,ridiculed,6.874198495453294,3,rid_ic_uled,-21.662443161010746
927,right-winger,0.0,4,right_-_w_inger,-21.350120544433597
928,rioter,7.455298485683291,2,ri_oter,-24.12577438354492
929,rival,10.191257121160008,1,rival,-16.90362548828125
930,robbed,6.661854740545311,2,rob_bed,-19.59725952148437
931,robber,9.248695325852646,2,rob_ber,-19.057861328125
932,rogue,8.570733958344267,2,rog_ue,-17.66292953491211
933,rookie,6.342121418721152,3,ro_ok_ie,-19.115703582763672
934,roommate,6.663132695990803,3,ro_omm_ate,-20.9010009765625
935,ruffian,8.455104999102815,2,ruff_ian,-23.58401107788086
936,run,11.654858960858896,1,run,-13.140304565429688
937,sailor,9.165238398063762,3,s_ail_or,-18.430683135986328
938,salesman,7.716015266642587,3,s_ales_man,-21.81185913085937
939,saluted,6.70808408385307,2,sal_uted,-20.87667465209961
940,sang,11.193436197869334,2,s_ang,-19.703155517578125
941,sauteed,5.986452005284438,3,sa_ute_ed,-22.94921493530273
942,saved,9.12347443895452,2,s_aved,-17.86038589477539
943,saw,11.063524143191238,1,saw,-14.743019104003906
944,scared,7.941295570906532,2,sc_ared,-19.951805114746094
945,schedule,9.383032379794294,2,sche_dule,-16.486190795898438
946,scholar,10.444357297650496,2,sch_olar,-18.167869567871094
947,school,11.783791944493448,1,school,-13.89697265625
948,schoolgirl,7.333023014386481,2,school_girl,-19.381629943847656
949,scientist,9.106312301552135,2,scient_ist,-16.644187927246094
950,scolded,6.452048954437226,2,sc_olded,-21.022724151611328
951,scorned,6.937314081223682,2,sc_orned,-21.274402618408203
952,scoundrel,8.218247926685745,3,sc_ound_rel,-20.172462463378903
953,screenwriter,6.263398262591624,2,screen_writer,-16.705001831054688
954,sculptor,8.211754397375197,3,sc_ulpt_or,-19.793231964111328
955,sealed,7.822845290279774,2,se_aled,-16.421138763427734
956,seaman,8.001689978099135,2,se_aman,-18.442466735839844
957,seamstress,7.275864600546533,3,se_am_stress,-20.62106132507324
958,secretary,9.464672464746409,2,secret_ary,-18.15422821044922
959,seeker,8.061802274538348,2,se_eker,-16.551918029785156
960,seen,10.526560920459826,1,seen,-14.233238220214844
961,senator,9.564371824969498,2,sen_ator,-19.57310104370117
962,senior,9.20693457884135,2,sen_ior,-15.97311782836914
963,sensed,7.136483208590247,2,s_ensed,-21.985736846923828
964,sent,12.225679175169091,1,sent,-13.653045654296877
965,sentry,7.752335163302292,2,s_entry,-19.75898742675781
966,sergeant,8.385260520155413,2,ser_geant,-18.293930053710938
967,servant,10.311283275982577,2,serv_ant,-17.675508499145508
968,service,11.347508221769042,1,service,-14.321815490722656
969,serviceman,5.7745515455444085,3,serv_ic_eman,-20.76789665222168
970,shamed,7.120444372392488,2,sh_amed,-19.764724731445312
971,sharecropper,6.690842277418564,3,share_cro_pper,-22.145405769348145
972,shark,9.0095696715137,2,sh_ark,-16.170448303222656
973,shaved,6.3835066348840055,2,sh_aved,-18.582725524902344
974,sheriff,8.989444293202451,3,s_her_iff,-19.89442443847656
975,ship,11.521072190105995,1,ship,-15.430458068847656
976,shipped,6.983789965258135,2,sh_ipped,-17.641986846923828
977,shirt,9.704426671737876,1,shirt,-15.53923797607422
978,shocked,6.921658184151129,2,sh_ocked,-18.352798461914062
979,shoemaker,7.59890045687141,3,sh_o_emaker,-20.169628143310547
980,shopkeeper,7.477604243197589,2,shop_keeper,-20.755596160888672
981,shot,10.481308053126398,1,shot,-14.535163879394531
982,shoved,6.102558594613569,2,sh_oved,-19.39618682861328
983,shrink,9.089527751759436,2,shr_ink,-17.013591766357422
984,shuttle,8.620291149419804,2,shut_tle,-16.293956756591797
985,sighted,7.9355873855892,1,sighted,-18.41315460205078
986,sightseer,6.721425700790643,3,sight_se_er,-23.35650634765625
987,signaled,6.018593214496234,2,sign_aled,-20.952619552612305
988,signed,8.870101048785726,1,signed,-13.927894592285156
989,singer,8.385716828627851,2,s_inger,-19.551921844482425
990,sink,9.821626526055809,2,s_ink,-18.51980972290039
991,sitter,7.123672785204607,2,s_itter,-21.33493423461914
992,skater,7.075808863978387,2,sk_ater,-19.363933563232425
993,sketched,7.065613363597717,3,s_ket_ched,-22.12616539001465
994,skimmed,6.831953565565855,3,sk_im_med,-20.454757690429688
995,skipper,7.912056888179006,2,ski_pper,-18.214038848876957
996,slave,11.330515904304049,1,slave,-16.553672790527344
997,sleuth,8.118207049405783,2,sle_uth,-20.60562515258789
998,sliced,6.852242569051878,3,s_lic_ed,-20.243209838867188
999,smoked,7.399398083331354,2,sm_oked,-18.055606842041016
1000,smuggler,7.40184157874383,3,sm_ugg_ler,-18.6599063873291
1001,sniper,7.237059026124737,2,s_niper,-18.04989242553711
1002,snorkeler,5.707110264748875,4,s_nor_ke_ler,-29.12349319458008
1003,snubbed,6.349138991379798,3,sn_ub_bed,-21.00756454467773
1004,social,11.078613251304343,1,social,-13.199592590332031
1005,socialite,7.00397413672268,2,social_ite,-18.830028533935547
1006,sociologist,7.595889917718538,3,s_oci_ologist,-20.169124603271484
1007,sociopath,7.361375428977347,3,s_oci_opath,-20.7957820892334
1008,soda,9.915020788349802,2,s_oda,-18.55352020263672
1009,soldier,10.532282861205116,2,sold_ier,-17.857921600341797
1010,songwriter,6.906754778648554,2,song_writer,-18.430683135986328
1011,soothed,6.687108607866515,3,so_ot_hed,-23.24018859863281
1012,soothsayer,7.31455283232408,3,so_oths_ayer,-21.610036849975582
1013,soprano,7.943782692458625,3,s_op_rano,-19.097637176513672
1014,sorcerer,7.60489448081162,3,s_orce_rer,-20.070880889892575
1015,souvenir,8.037866234709618,4,s_ou_ven_ir,-20.79574966430664
1016,spanked,6.173786103901937,2,sp_anked,-21.810970306396484
1017,speaker,9.269646477873591,2,spe_aker,-17.646717071533203
1018,specialist,8.74528448245438,2,special_ist,-17.05614471435547
1019,speech,10.59770915569734,1,speech,-13.925537109375
1020,spirit,11.60271132285905,1,spirit,-14.438957214355469
1021,sponsor,8.860499167616016,2,spons_or,-14.227035522460938
1022,sponsored,6.395261598115449,1,sponsored,-12.964797973632812
1023,sportscaster,6.107022887742255,4,s_port_sc_aster,-25.042110443115234
1024,spotted,7.280008252884188,2,sp_otted,-18.19387435913086
1025,sprinkled,6.715383386334681,3,spr_ink_led,-18.84579849243164
1026,squandered,6.555356891810665,3,squ_and_ered,-21.663928985595703
1027,squid,8.043984431221553,2,squ_id,-18.373760223388672
1028,stalked,6.133398042996649,3,st_alk_ed,-20.74580764770508
1029,star,12.202210195865874,1,star,-13.745811462402344
1030,startled,6.911747300251674,2,start_led,-19.52795791625977
1031,stash,7.485491608030754,2,st_ash,-18.16183090209961
1032,statesman,8.5956346177228,2,states_man,-21.25141143798828
1033,station,10.64875268735818,1,station,-15.610580444335938
1034,statistician,7.346010209913293,3,stat_istic_ian,-19.96652603149414
1035,steak,8.323608442343572,2,ste_ak,-18.233348846435547
1036,steered,6.293419278846481,2,ste_ered,-22.249500274658203
1037,stewardess,6.954638864880987,4,st_ew_ard_ess,-22.32233047485352
1038,stockpile,7.113142108707088,3,stock_p_ile,-20.84625625610352
1039,stole,8.906122330884303,2,st_ole,-19.611766815185547
1040,stolen,7.926241523170962,2,st_olen,-18.51669692993164
1041,stonecutter,6.720220155135295,3,stone_cut_ter,-23.65609741210937
1042,story,10.417836960475736,1,story,-12.302536010742188
1043,stranger,9.314700387300425,2,str_anger,-17.798355102539062
1044,streetwalker,6.639875833826536,2,street_walker,-19.72848129272461
1045,striker,8.09437844497296,2,stri_ker,-17.425594329833984
1046,student,10.780330345443172,1,student,-13.377937316894531
1047,studied,9.66997795897274,2,stud_ied,-17.03612518310547
1048,subdued,7.682943169878292,3,sub_du_ed,-18.76795959472656
1049,subject,11.473633549282107,1,subject,-14.142730712890623
1050,successor,9.846440897156851,2,success_or,-20.084888458251957
1051,sugar,10.483941845626784,2,s_ugar,-17.563255310058594
1052,suit,10.884929118046289,1,suit,-17.131614685058594
1053,suitcase,6.83087423464618,2,suit_case,-19.035415649414062
1054,sung,9.401456476451632,1,sung,-17.35071563720703
1055,supervised,6.626717749249025,2,super_vised,-18.911643981933597
1056,supervisor,8.80597465931132,2,super_visor,-17.174240112304688
1057,supper,9.184304357425342,2,su_pper,-19.361366271972656
1058,supplied,8.255568653283746,2,supp_lied,-16.45773696899414
1059,supplier,8.40178233990491,2,supp_lier,-16.47397232055664
1060,supported,8.44009614103127,1,supported,-14.154747009277344
1061,supremacist,6.030685260261263,3,sup_rem_acist,-20.613908767700195
1062,surfer,7.678326356506885,2,sur_fer,-16.57569122314453
1063,surprised,7.596392304064196,3,sur_pr_ised,-18.050262451171875
1064,suspected,8.121183242078828,3,s_us_pected,-19.521072387695312
1065,swallowed,6.735780014242327,2,sw_allowed,-21.41506576538086
1066,swimmer,7.830425617820331,2,sw_immer,-19.629817962646484
1067,swindled,6.338594078203183,3,sw_ind_led,-21.534927368164062
1068,swindler,7.527793987721444,3,sw_ind_ler,-19.972187042236328
1069,table,11.175899074834314,1,table,-15.350082397460938
1070,tailor,9.137231900155545,2,tail_or,-18.46958923339844
1071,taken,10.125029822483365,2,t_aken,-16.14730453491211
1072,tanner,8.265907334155747,2,tan_ner,-20.69590377807617
1073,tap,11.592004631664135,1,tap,-15.16266632080078
1074,target,9.821138019519102,1,target,-13.468521118164062
1075,taught,9.003439196207838,2,t_aught,-19.113468170166016
1076,taunted,6.300785794663244,2,t_aunted,-20.45211410522461
1077,taxi-driver,0.0,4,tax_i_-_driver,-22.915958404541016
1078,teacher,10.666720340662762,2,te_acher,-18.672149658203125
1079,technician,7.715123603632105,2,techn_ician,-18.696475982666016
1080,teenager,7.643482907077201,2,teen_ager,-19.82168197631836
1081,tenant,9.882161765821376,2,ten_ant,-19.62594223022461
1082,tennis,8.24143968982973,2,ten_nis,-17.195053100585938
1083,tenor,9.24725072599628,2,ten_or,-20.41391372680664
1084,terrified,7.089243155027514,2,ter_rified,-20.804370880126957
1085,terrorist,8.06211758275474,1,terrorist,-15.057655334472656
1086,terrorized,6.037870919922137,2,terror_ized,-20.04729461669922
1087,tested,8.71308886823731,1,tested,-15.861854553222656
1088,thanked,6.516193076042964,2,th_anked,-20.525951385498047
1089,the,14.746817578910242,1,the,-9.007808685302734
1090,therapist,7.752335163302292,2,ther_apist,-20.051788330078125
1091,thief,8.5016733797582,2,th_ief,-18.421955108642575
1092,thinker,8.649448770536708,2,think_er,-18.97152709960937
1093,threatened,8.552946361122055,2,threat_ened,-16.325084686279297
1094,thug,8.679141958402255,2,th_ug,-18.04770278930664
1095,tidied,6.212606095751519,3,t_id_ied,-20.87173080444336
1096,tipped,6.821107472256465,2,t_ipped,-18.54694366455078
1097,tobacconist,7.147559271189454,5,t_ob_ac_con_ist,-24.03295516967773
1098,toddler,7.353722330399631,3,t_odd_ler,-20.04557037353516
1099,tolerated,8.319229938632326,3,t_oler_ated,-21.352245330810547
1100,took,9.54809749706027,2,t_ook,-15.615535736083984
1101,tormented,7.324489979348532,2,tor_mented,-20.48799133300781
1102,tour-guide,0.0,4,t_our_-_guide,-22.64627456665039
1103,tourist,8.745921121024347,3,t_our_ist,-18.45088577270508
